"TripID","TripStartDate","Periodo5","CountryVisited","presidente_origen","ideology_origen","Mandato_asignado_inicio","Mandato_asignado_fin","ideology_destino","presidente_destino","bloque_origen","bloque_destino","misma_ideologia"
"3245-PER-BOL-42678",2016-11-04,2015,"Bolivia","Pedro Pablo Kuczynski",6.4,2015-01-22,2019-11-10,4,"Juan Evo Morales Ayma3","Derecha","Centro",FALSE
"3432-PER-BOL-43218",2018-04-28,2015,"Bolivia","Martín Vizcarra",4.5,2015-01-22,2019-11-10,4,"Juan Evo Morales Ayma3","Centro","Centro",TRUE
"3432-PER-BOL-43346",2018-09-03,2015,"Bolivia","Martín Vizcarra",4.5,2015-01-22,2019-11-10,4,"Juan Evo Morales Ayma3","Centro","Centro",TRUE
"448-PER-BRA-34335",1995-01-01,1995,"Brazil","Alberto Kenya Fujimori Fujimori1",4.78000020980835,1995-01-01,1999-01-01,4.78000020980835,"Fernando Henrique Cardoso1","Centro","Centro",TRUE
"448-PER-BRA-35120",1996-02-25,1995,"Brazil","Alberto Kenya Fujimori Fujimori2",5.44000005722046,1995-01-01,1999-01-01,4.78000020980835,"Fernando Henrique Cardoso1","Derecha","Centro",FALSE
"448-PER-BRA-35214",1996-05-29,1995,"Brazil","Alberto Kenya Fujimori Fujimori2",5.44000005722046,1995-01-01,1999-01-01,4.78000020980835,"Fernando Henrique Cardoso1","Derecha","Centro",FALSE
"448-PER-BRA-35930",1998-05-15,1995,"Brazil","Alberto Kenya Fujimori Fujimori2",5.44000005722046,1995-01-01,1999-01-01,4.78000020980835,"Fernando Henrique Cardoso1","Derecha","Centro",FALSE
"448-PER-BRA-36020",1998-08-13,1995,"Brazil","Alberto Kenya Fujimori Fujimori2",5.44000005722046,1995-01-01,1999-01-01,4.78000020980835,"Fernando Henrique Cardoso1","Derecha","Centro",FALSE
"448-PER-BRA-36075",1998-10-07,1995,"Brazil","Alberto Kenya Fujimori Fujimori2",5.44000005722046,1995-01-01,1999-01-01,4.78000020980835,"Fernando Henrique Cardoso1","Derecha","Centro",FALSE
"448-PER-BRA-36497",1999-12-03,1995,"Brazil","Alberto Kenya Fujimori Fujimori2",5.44000005722046,1999-01-01,2003-01-01,4.78000020980835,"Fernando Henrique Cardoso2","Derecha","Centro",FALSE
"1654-PER-BRA-37610",2002-12-20,2000,"Brazil","Alejandro Celestino Toledo Manrique",4.67000007629395,1999-01-01,2003-01-01,4.78000020980835,"Fernando Henrique Cardoso2","Centro","Centro",TRUE
"1654-PER-BRA-37721",2003-04-10,2000,"Brazil","Alejandro Celestino Toledo Manrique",4.67000007629395,2003-01-01,2007-01-01,2.44000005722046,"Luiz Inacio Lula da Silva1","Centro","Izquierda",FALSE
"198-PER-BRA-39030",2006-11-09,2005,"Brazil","Alan Gabriel Ludwig Garcia Perez2",5.67000007629395,2003-01-01,2007-01-01,2.44000005722046,"Luiz Inacio Lula da Silva1","Derecha","Izquierda",FALSE
"3432-PER-BRA-43465",2018-12-31,2015,"Brazil","Martín Vizcarra",4.5,2016-08-31,2019-01-01,5.1,"Michel Temmer","Centro","Derecha",FALSE
"448-PER-CHL-36493",1999-11-29,1995,"Chile","Alberto Kenya Fujimori Fujimori2",5.44000005722046,1994-03-11,2000-03-11,4.1399998664856,"Eduardo Frei Ruiz-Tagle","Derecha","Centro",FALSE
"1654-PER-CHL-37490",2002-08-22,2000,"Chile","Alejandro Celestino Toledo Manrique",4.67000007629395,2000-03-11,2006-03-11,3.5699999332428,"Ricardo Froilin Lagos Escobar","Centro","Centro",TRUE
"198-PER-CHL-40562",2011-01-19,2010,"Chile","Alan Gabriel Ludwig Garcia Perez2",5.67000007629395,2010-03-11,2014-03-11,5.69999980926514,"Sebastian Pinera","Derecha","Derecha",TRUE
"2703-PER-CHL-41708",2014-03-10,2010,"Chile","Ollanta Moises Humala Tasso",4.55999994277954,2010-03-11,2014-03-11,5.69999980926514,"Sebastian Pinera","Centro","Derecha",FALSE
"3245-PER-CHL-43169",2018-03-10,2015,"Chile","Pedro Pablo Kuczynski",6.4,2014-03-11,2018-03-11,2.9,"Michelle Bachelet","Derecha","Izquierda",FALSE
"3432-PER-CHL-43431",2018-11-27,2015,"Chile","Martín Vizcarra",4.5,2018-03-11,2022-03-11,5.81,"Sebastián Piñera2","Centro","Derecha",FALSE
"448-PER-COL-34379",1994-02-14,1990,"Colombia","Alberto Kenya Fujimori Fujimori1",4.78000020980835,1990-08-07,1994-08-07,5.42999982833862,"Cesar Augusto Gaviria Trujillo","Centro","Derecha",FALSE
"448-PER-COL-34553",1994-08-07,1990,"Colombia","Alberto Kenya Fujimori Fujimori1",4.78000020980835,1994-08-07,1998-08-07,4.1399998664856,"Ernesto Samper Pizano","Centro","Centro",TRUE
"1654-PER-COL-38093",2004-04-16,2000,"Colombia","Alejandro Celestino Toledo Manrique",4.67000007629395,2002-08-07,2006-08-07,6.8600001335144,"Alvaro Uribe Velez1","Centro","Derecha",FALSE
"1654-PER-COL-38214",2004-08-15,2000,"Colombia","Alejandro Celestino Toledo Manrique",4.67000007629395,2002-08-07,2006-08-07,6.8600001335144,"Alvaro Uribe Velez1","Centro","Derecha",FALSE
"198-PER-COL-40625",2011-03-23,2010,"Colombia","Alan Gabriel Ludwig Garcia Perez2",5.67000007629395,2010-08-07,2014-08-07,4.57000017166138,"Juan Manuel Santos Calderon","Derecha","Centro",FALSE
"2703-PER-COL-42307",2015-10-30,2015,"Colombia","Ollanta Moises Humala Tasso",4.55999994277954,2014-08-07,2018-08-07,5,"Juan Manuel Santos Calderon2","Centro","Derecha",FALSE
"3245-PER-COL-43157",2018-02-26,2015,"Colombia","Pedro Pablo Kuczynski",6.4,2014-08-07,2018-08-07,5,"Juan Manuel Santos Calderon2","Derecha","Derecha",TRUE
"448-PER-ECU-35830",1998-02-04,1995,"Ecuador","Alberto Kenya Fujimori Fujimori2",5.44000005722046,1997-02-11,1998-08-10,5,"Fabian Ernesto Alarcon Rivera","Derecha","Derecha",TRUE
"448-PER-ECU-36459",1999-10-26,1995,"Ecuador","Alberto Kenya Fujimori Fujimori2",5.44000005722046,1998-08-10,2000-01-21,6.17000007629395,"Jorge Jamil Mahuad Witt","Derecha","Derecha",TRUE
"1654-PER-ECU-37118",2001-08-15,2000,"Ecuador","Alejandro Celestino Toledo Manrique",4.67000007629395,2000-01-22,2003-01-15,6.32999992370605,"Gustavo Jose Joaquin Noboa Bejarano","Centro","Derecha",FALSE
"1654-PER-ECU-37180",2001-10-16,2000,"Ecuador","Alejandro Celestino Toledo Manrique",4.67000007629395,2000-01-22,2003-01-15,6.32999992370605,"Gustavo Jose Joaquin Noboa Bejarano","Centro","Derecha",FALSE
"198-PER-ECU-39746",2008-10-25,2005,"Ecuador","Alan Gabriel Ludwig Garcia Perez2",5.67000007629395,2007-01-15,2009-08-10,1.83000004291534,"Rafael Vicente Correa Delgado1","Derecha","Izquierda",FALSE
"198-PER-ECU-40477",2010-10-26,2010,"Ecuador","Alan Gabriel Ludwig Garcia Perez2",5.67000007629395,2009-08-10,2013-05-24,2.82999992370606,"Rafael Vicente Correa Delgado2","Derecha","Izquierda",FALSE
"198-PER-ECU-40683",2011-05-20,2010,"Ecuador","Alan Gabriel Ludwig Garcia Perez2",5.67000007629395,2009-08-10,2013-05-24,2.82999992370606,"Rafael Vicente Correa Delgado2","Derecha","Izquierda",FALSE
"2703-PER-ECU-41236",2012-11-23,2010,"Ecuador","Ollanta Moises Humala Tasso",4.55999994277954,2009-08-10,2013-05-24,2.82999992370606,"Rafael Vicente Correa Delgado2","Centro","Izquierda",FALSE
"3432-PER-ECU-43398",2018-10-25,2015,"Ecuador","Martín Vizcarra",4.5,2017-05-24,2021-05-24,6,"Lenín Moreno Garcés","Centro","Derecha",FALSE
"2703-PER-PRY-41501",2013-08-15,2010,"Paraguay","Ollanta Moises Humala Tasso",4.55999994277954,2013-08-15,2018-08-15,5.59999990463257,"Horacio Manuel Cartes Jara","Centro","Derecha",FALSE
"448-PER-VEN-34766",1995-03-08,1995,"Venezuela","Alberto Kenya Fujimori Fujimori1",4.78000020980835,1994-02-02,1999-02-02,4.13000011444092,"Rafael Antonio Caldera Rodriguez","Centro","Centro",TRUE
"448-PER-VEN-35074",1996-01-10,1995,"Venezuela","Alberto Kenya Fujimori Fujimori2",5.44000005722046,1994-02-02,1999-02-02,4.13000011444092,"Rafael Antonio Caldera Rodriguez","Derecha","Centro",FALSE
"2703-PER-VEN-40914",2012-01-06,2010,"Venezuela","Ollanta Moises Humala Tasso",4.55999994277954,2007-01-10,2013-03-05,1.25,"Hugo Chavez3","Centro","Izquierda",FALSE
"191-URY-ARG-36117",1998-11-18,1995,"Argentina","Julio Maria Sanguinetti Coirolo2",4.82000017166138,1995-07-08,1999-12-10,6.30000019073486,"Carlos Saul Menem2","Centro","Derecha",FALSE
"1514-URY-ARG-37411",2002-06-04,2000,"Argentina","Jorge Luis Batlle Ibanez",5.44999980926514,2002-01-01,2003-05-25,4.59999990463257,"Eduardo Alberto Duhalde","Derecha","Centro",FALSE
"1514-URY-ARG-37766",2003-05-25,2000,"Argentina","Jorge Luis Batlle Ibanez",5.44999980926514,2003-05-25,2007-12-10,2.79999995231628,"Nestor Carlos Kirchner","Derecha","Izquierda",FALSE
"2029-URY-ARG-38477",2005-05-05,2005,"Argentina","Tabare Ramon Vazquez Rosas",3,2003-05-25,2007-12-10,2.79999995231628,"Nestor Carlos Kirchner","Centro","Izquierda",FALSE
"2029-URY-ARG-38777",2006-03-01,2005,"Argentina","Tabare Ramon Vazquez Rosas",3,2003-05-25,2007-12-10,2.79999995231628,"Nestor Carlos Kirchner","Centro","Izquierda",FALSE
"2552-URY-ARG-40273",2010-04-05,2010,"Argentina","Jose Alberto Mujica Cordano",2.5,2007-12-10,2011-12-10,2.5,"Cristina Fernandez1","Izquierda","Izquierda",TRUE
"2552-URY-ARG-40296",2010-04-28,2010,"Argentina","Jose Alberto Mujica Cordano",2.5,2007-12-10,2011-12-10,2.5,"Cristina Fernandez1","Izquierda","Izquierda",TRUE
"2552-URY-ARG-40323",2010-05-25,2010,"Argentina","Jose Alberto Mujica Cordano",2.5,2007-12-10,2011-12-10,2.5,"Cristina Fernandez1","Izquierda","Izquierda",TRUE
"2552-URY-ARG-40387",2010-07-28,2010,"Argentina","Jose Alberto Mujica Cordano",2.5,2007-12-10,2011-12-10,2.5,"Cristina Fernandez1","Izquierda","Izquierda",TRUE
"2552-URY-ARG-40757",2011-08-02,2010,"Argentina","Jose Alberto Mujica Cordano",2.5,2007-12-10,2011-12-10,2.5,"Cristina Fernandez1","Izquierda","Izquierda",TRUE
"2552-URY-ARG-41546",2013-09-29,2010,"Argentina","Jose Alberto Mujica Cordano",2.5,2011-12-10,2015-12-10,1.89999997615814,"Cristina Fernandez2","Izquierda","Izquierda",TRUE
"2029-URY-ARG-42667",2016-10-24,2015,"Argentina","Tabaré Vázquez",2.83,2015-12-10,2019-12-10,6.3,"Mauricio Macri","Izquierda","Derecha",FALSE
"2029-URY-ARG-43012",2017-10-04,2015,"Argentina","Tabaré Vázquez",2.83,2015-12-10,2019-12-10,6.3,"Mauricio Macri","Izquierda","Derecha",FALSE
"2029-URY-ARG-43270",2018-06-19,2015,"Argentina","Tabaré Vázquez",2.83,2015-12-10,2019-12-10,6.3,"Mauricio Macri","Izquierda","Derecha",FALSE
"3698-URY-ARG-44421",2021-08-13,2020,"Argentina","Luis Alberto Lacalle Pou",5.83,2019-12-10,2023-12-10,3,"Alberto Fernandez","Derecha","Centro",FALSE
"2029-URY-BOL-38788",2006-03-12,2005,"Bolivia","Tabare Ramon Vazquez Rosas",3,2006-01-22,2010-01-22,2.20000004768372,"Juan Evo Morales Ayma1","Centro","Izquierda",FALSE
"392-URY-BRA-34701",1995-01-02,1995,"Brazil","Luis Alberto Lacalle de Herrera",5.3600001335144,1995-01-01,1999-01-01,4.78000020980835,"Fernando Henrique Cardoso1","Derecha","Centro",FALSE
"191-URY-BRA-35554",1997-05-04,1995,"Brazil","Julio Maria Sanguinetti Coirolo2",4.82000017166138,1995-01-01,1999-01-01,4.78000020980835,"Fernando Henrique Cardoso1","Centro","Centro",TRUE
"191-URY-BRA-36194",1999-02-03,1995,"Brazil","Julio Maria Sanguinetti Coirolo2",4.82000017166138,1999-01-01,2003-01-01,4.78000020980835,"Fernando Henrique Cardoso2","Centro","Centro",TRUE
"1514-URY-BRA-37347",2002-04-01,2000,"Brazil","Jorge Luis Batlle Ibanez",5.44999980926514,1999-01-01,2003-01-01,4.78000020980835,"Fernando Henrique Cardoso2","Derecha","Centro",FALSE
"1514-URY-BRA-37753",2003-05-12,2000,"Brazil","Jorge Luis Batlle Ibanez",5.44999980926514,2003-01-01,2007-01-01,2.44000005722046,"Luiz Inacio Lula da Silva1","Derecha","Izquierda",FALSE
"2029-URY-BRA-38443",2005-03-31,2005,"Brazil","Tabare Ramon Vazquez Rosas",3,2003-01-01,2007-01-01,2.44000005722046,"Luiz Inacio Lula da Silva1","Centro","Izquierda",FALSE
"2029-URY-BRA-38792",2006-03-16,2005,"Brazil","Tabare Ramon Vazquez Rosas",3,2003-01-01,2007-01-01,2.44000005722046,"Luiz Inacio Lula da Silva1","Centro","Izquierda",FALSE
"2029-URY-BRA-38968",2006-09-08,2005,"Brazil","Tabare Ramon Vazquez Rosas",3,2003-01-01,2007-01-01,2.44000005722046,"Luiz Inacio Lula da Silva1","Centro","Izquierda",FALSE
"2029-URY-BRA-39882",2009-03-10,2005,"Brazil","Tabare Ramon Vazquez Rosas",3,2007-01-01,2011-01-01,2.55999994277954,"Luiz Inacio Lula da Silva2","Centro","Izquierda",FALSE
"2552-URY-BRA-40266",2010-03-29,2010,"Brazil","Jose Alberto Mujica Cordano",2.5,2007-01-01,2011-01-01,2.55999994277954,"Luiz Inacio Lula da Silva2","Izquierda","Izquierda",TRUE
"2552-URY-BRA-40389",2010-07-30,2010,"Brazil","Jose Alberto Mujica Cordano",2.5,2007-01-01,2011-01-01,2.55999994277954,"Luiz Inacio Lula da Silva2","Izquierda","Izquierda",TRUE
"2552-URY-BRA-40544",2011-01-01,2010,"Brazil","Jose Alberto Mujica Cordano",2.5,2011-01-01,2015-01-01,3,"Dilma Rousseff","Izquierda","Centro",FALSE
"2552-URY-BRA-41950",2014-11-06,2010,"Brazil","Jose Alberto Mujica Cordano",2.5,2011-01-01,2015-01-01,3,"Dilma Rousseff","Izquierda","Centro",FALSE
"2029-URY-BRA-42143",2015-05-19,2015,"Brazil","Tabaré Vázquez",2.83,2015-01-01,2016-08-31,2.6,"Dilma Rousseff2","Izquierda","Izquierda",TRUE
"3698-URY-BRA-44230",2021-02-03,2020,"Brazil","Luis Alberto Lacalle Pou",5.83,2019-01-01,2023-01-01,6.6,"Jair Messias Bolsonaro","Derecha","Derecha",TRUE
"1514-URY-CHL-37165",2001-10-01,2000,"Chile","Jorge Luis Batlle Ibanez",5.44999980926514,2000-03-11,2006-03-11,3.5699999332428,"Ricardo Froilin Lagos Escobar","Derecha","Centro",FALSE
"2029-URY-CHL-38665",2005-11-09,2005,"Chile","Tabare Ramon Vazquez Rosas",3,2000-03-11,2006-03-11,3.5699999332428,"Ricardo Froilin Lagos Escobar","Centro","Centro",TRUE
"2029-URY-CHL-39181",2007-04-09,2005,"Chile","Tabare Ramon Vazquez Rosas",3,2006-03-11,2010-03-11,2.85999989509583,"Veronica Michelle Bachelet Jeria","Centro","Izquierda",FALSE
"2552-URY-CHL-41708",2014-03-11,2010,"Chile","Jose Alberto Mujica Cordano",2.5,2014-03-11,2018-03-11,2.9,"Michelle Bachelet","Izquierda","Izquierda",TRUE
"2029-URY-CHL-42342",2015-12-04,2015,"Chile","Tabaré Vázquez",2.83,2014-03-11,2018-03-11,2.9,"Michelle Bachelet","Izquierda","Izquierda",TRUE
"3698-URY-CHL-44630",2022-03-10,2020,"Chile","Luis Alberto Lacalle Pou",5.83,2018-03-11,2022-03-11,5.81,"Sebastián Piñera2","Derecha","Derecha",TRUE
"1514-URY-COL-37956",2003-12-01,2000,"Colombia","Jorge Luis Batlle Ibanez",5.44999980926514,2002-08-07,2006-08-07,6.8600001335144,"Alvaro Uribe Velez1","Derecha","Derecha",TRUE
"2029-URY-COL-38613",2005-09-18,2005,"Colombia","Tabare Ramon Vazquez Rosas",3,2002-08-07,2006-08-07,6.8600001335144,"Alvaro Uribe Velez1","Centro","Derecha",FALSE
"3698-URY-COL-44742",2022-06-30,2020,"Colombia","Luis Alberto Lacalle Pou",5.83,2018-08-07,2022-08-07,6,"Iván Duque Márquez","Derecha","Derecha",TRUE
"2029-URY-ECU-39310",2007-08-16,2005,"Ecuador","Tabare Ramon Vazquez Rosas",3,2007-01-15,2009-08-10,1.83000004291534,"Rafael Vicente Correa Delgado1","Centro","Izquierda",FALSE
"2552-URY-ECU-40498",2010-11-16,2010,"Ecuador","Jose Alberto Mujica Cordano",2.5,2009-08-10,2013-05-24,2.82999992370606,"Rafael Vicente Correa Delgado2","Izquierda","Izquierda",TRUE
"2029-URY-PRY-38793",2006-03-17,2005,"Paraguay","Tabare Ramon Vazquez Rosas",3,2003-08-15,2008-08-15,3.79999995231628,"Oscar Nicanor Duarte Frutos","Centro","Centro",TRUE
"2029-URY-PRY-39946",2009-05-13,2005,"Paraguay","Tabare Ramon Vazquez Rosas",3,2008-08-15,2012-06-22,2.59999990463257,"Fernando Armindo Lugo Mendez","Centro","Izquierda",FALSE
"2552-URY-PRY-40405",2010-08-15,2010,"Paraguay","Jose Alberto Mujica Cordano",2.5,2008-08-15,2012-06-22,2.59999990463257,"Fernando Armindo Lugo Mendez","Izquierda","Izquierda",TRUE
"2552-URY-PRY-40529",2010-12-17,2010,"Paraguay","Jose Alberto Mujica Cordano",2.5,2008-08-15,2012-06-22,2.59999990463257,"Fernando Armindo Lugo Mendez","Izquierda","Izquierda",TRUE
"2552-URY-PRY-41838",2014-07-18,2010,"Paraguay","Jose Alberto Mujica Cordano",2.5,2013-08-15,2018-08-15,5.59999990463257,"Horacio Manuel Cartes Jara","Izquierda","Derecha",FALSE
"3698-URY-PRY-44694",2022-05-13,2020,"Paraguay","Luis Alberto Lacalle Pou",5.83,2018-08-15,2023-08-15,6.6,"Mario Abdo Beníte","Derecha","Derecha",TRUE
"2552-URY-PER-40568",2011-01-25,2010,"Peru","Jose Alberto Mujica Cordano",2.5,2006-07-28,2011-07-28,5.67000007629395,"Alan Gabriel Ludwig Garcia Perez2","Izquierda","Derecha",FALSE
"2029-URY-VEN-38789",2006-03-13,2005,"Venezuela","Tabare Ramon Vazquez Rosas",3,2000-08-19,2007-01-10,1.62999999523163,"Hugo Chavez2","Centro","Izquierda",FALSE
"2552-URY-VEN-40275",2010-04-07,2010,"Venezuela","Jose Alberto Mujica Cordano",2.5,2007-01-10,2013-03-05,1.25,"Hugo Chavez3","Izquierda","Izquierda",TRUE
"2552-URY-VEN-40569",2011-01-26,2010,"Venezuela","Jose Alberto Mujica Cordano",2.5,2007-01-10,2013-03-05,1.25,"Hugo Chavez3","Izquierda","Izquierda",TRUE
"2552-URY-VEN-41012",2012-04-13,2010,"Venezuela","Jose Alberto Mujica Cordano",2.5,2007-01-10,2013-03-05,1.25,"Hugo Chavez3","Izquierda","Izquierda",TRUE
"2552-URY-VEN-41590",2013-11-12,2010,"Venezuela","Jose Alberto Mujica Cordano",2.5,2013-04-19,2019-01-10,1.37999999523163,"Nicolas Maduro Moros","Izquierda","Izquierda",TRUE
"2552-URY-VEN-41976",2014-12-03,2010,"Venezuela","Jose Alberto Mujica Cordano",2.5,2013-04-19,2019-01-10,1.37999999523163,"Nicolas Maduro Moros","Izquierda","Izquierda",TRUE
"1383-VEN-ARG-37766",2003-05-25,2000,"Argentina","Hugo Chavez2",1.62999999523163,2003-05-25,2007-12-10,2.79999995231628,"Nestor Carlos Kirchner","Izquierda","Izquierda",TRUE
"1383-VEN-ARG-37850",2003-08-17,2000,"Argentina","Hugo Chavez2",1.62999999523163,2003-05-25,2007-12-10,2.79999995231628,"Nestor Carlos Kirchner","Izquierda","Izquierda",TRUE
"1383-VEN-ARG-38383",2005-01-31,2005,"Argentina","Hugo Chavez2",1.62999999523163,2003-05-25,2007-12-10,2.79999995231628,"Nestor Carlos Kirchner","Izquierda","Izquierda",TRUE
"1383-VEN-ARG-38575",2005-08-11,2005,"Argentina","Hugo Chavez2",1.62999999523163,2003-05-25,2007-12-10,2.79999995231628,"Nestor Carlos Kirchner","Izquierda","Izquierda",TRUE
"1383-VEN-ARG-39058",2006-12-07,2005,"Argentina","Hugo Chavez2",1.62999999523163,2003-05-25,2007-12-10,2.79999995231628,"Nestor Carlos Kirchner","Izquierda","Izquierda",TRUE
"1383-VEN-ARG-39150",2007-03-09,2005,"Argentina","Hugo Chavez3",1.25,2003-05-25,2007-12-10,2.79999995231628,"Nestor Carlos Kirchner","Izquierda","Izquierda",TRUE
"1383-VEN-ARG-39300",2007-08-06,2005,"Argentina","Hugo Chavez3",1.25,2003-05-25,2007-12-10,2.79999995231628,"Nestor Carlos Kirchner","Izquierda","Izquierda",TRUE
"1383-VEN-ARG-39425",2007-12-09,2005,"Argentina","Hugo Chavez3",1.25,2003-05-25,2007-12-10,2.79999995231628,"Nestor Carlos Kirchner","Izquierda","Izquierda",TRUE
"1383-VEN-ARG-39664",2008-08-04,2005,"Argentina","Hugo Chavez3",1.25,2007-12-10,2011-12-10,2.5,"Cristina Fernandez1","Izquierda","Izquierda",TRUE
"1383-VEN-ARG-40630",2011-03-28,2010,"Argentina","Hugo Chavez3",1.25,2007-12-10,2011-12-10,2.5,"Cristina Fernandez1","Izquierda","Izquierda",TRUE
"2179-VEN-ARG-41402",2013-05-08,2010,"Argentina","Nicolas Maduro Moros",1.37999999523163,2011-12-10,2015-12-10,1.89999997615814,"Cristina Fernandez2","Izquierda","Izquierda",TRUE
"1383-VEN-BOL-36766",2000-08-28,2000,"Bolivia","Hugo Chavez2",1.62999999523163,1997-08-06,2001-08-06,6.5,"Hugo Banzer Suarez","Izquierda","Derecha",FALSE
"1383-VEN-BOL-38862",2006-05-25,2005,"Bolivia","Hugo Chavez2",1.62999999523163,2006-01-22,2010-01-22,2.20000004768372,"Juan Evo Morales Ayma1","Izquierda","Izquierda",TRUE
"1383-VEN-BOL-39151",2007-03-10,2005,"Bolivia","Hugo Chavez3",1.25,2006-01-22,2010-01-22,2.20000004768372,"Juan Evo Morales Ayma1","Izquierda","Izquierda",TRUE
"1383-VEN-BOL-39303",2007-08-09,2005,"Bolivia","Hugo Chavez3",1.25,2006-01-22,2010-01-22,2.20000004768372,"Juan Evo Morales Ayma1","Izquierda","Izquierda",TRUE
"1383-VEN-BOL-40633",2011-03-31,2010,"Bolivia","Hugo Chavez3",1.25,2010-01-22,2015-01-22,2.90000009536743,"Juan Evo Morales Ayma2","Izquierda","Izquierda",TRUE
"2179-VEN-BOL-41419",2013-05-25,2010,"Bolivia","Nicolas Maduro Moros",1.37999999523163,2010-01-22,2015-01-22,2.90000009536743,"Juan Evo Morales Ayma2","Izquierda","Izquierda",TRUE
"2179-VEN-BOL-41459",2013-07-04,2010,"Bolivia","Nicolas Maduro Moros",1.37999999523163,2010-01-22,2015-01-22,2.90000009536743,"Juan Evo Morales Ayma2","Izquierda","Izquierda",TRUE
"898-VEN-BRA-35204",1996-05-19,1995,"Brazil","Rafael Antonio Caldera Rodriguez",4.13000011444092,1995-01-01,1999-01-01,4.78000020980835,"Fernando Henrique Cardoso1","Centro","Centro",TRUE
"898-VEN-BRA-35531",1997-04-11,1995,"Brazil","Rafael Antonio Caldera Rodriguez",4.13000011444092,1995-01-01,1999-01-01,4.78000020980835,"Fernando Henrique Cardoso1","Centro","Centro",TRUE
"1383-VEN-BRA-36286",1999-05-06,1995,"Brazil","Hugo Chavez1",2.13000011444092,1999-01-01,2003-01-01,4.78000020980835,"Fernando Henrique Cardoso2","Izquierda","Centro",FALSE
"1383-VEN-BRA-36984",2001-04-03,2000,"Brazil","Hugo Chavez2",1.62999999523163,1999-01-01,2003-01-01,4.78000020980835,"Fernando Henrique Cardoso2","Izquierda","Centro",FALSE
"1383-VEN-BRA-37622",2003-01-01,2000,"Brazil","Hugo Chavez2",1.62999999523163,2003-01-01,2007-01-01,2.44000005722046,"Luiz Inacio Lula da Silva1","Izquierda","Izquierda",TRUE
"1383-VEN-BRA-37736",2003-04-25,2000,"Brazil","Hugo Chavez2",1.62999999523163,2003-01-01,2007-01-01,2.44000005722046,"Luiz Inacio Lula da Silva1","Izquierda","Izquierda",TRUE
"1383-VEN-BRA-38245",2004-09-15,2000,"Brazil","Hugo Chavez2",1.62999999523163,2003-01-01,2007-01-01,2.44000005722046,"Luiz Inacio Lula da Silva1","Izquierda","Izquierda",TRUE
"1383-VEN-BRA-38575",2005-08-11,2005,"Brazil","Hugo Chavez2",1.62999999523163,2003-01-01,2007-01-01,2.44000005722046,"Luiz Inacio Lula da Silva1","Izquierda","Izquierda",TRUE
"1383-VEN-BRA-38702",2005-12-16,2005,"Brazil","Hugo Chavez2",1.62999999523163,2003-01-01,2007-01-01,2.44000005722046,"Luiz Inacio Lula da Silva1","Izquierda","Izquierda",TRUE
"1383-VEN-BRA-38827",2006-04-20,2005,"Brazil","Hugo Chavez2",1.62999999523163,2003-01-01,2007-01-01,2.44000005722046,"Luiz Inacio Lula da Silva1","Izquierda","Izquierda",TRUE
"1383-VEN-BRA-39057",2006-12-06,2005,"Brazil","Hugo Chavez2",1.62999999523163,2003-01-01,2007-01-01,2.44000005722046,"Luiz Inacio Lula da Silva1","Izquierda","Izquierda",TRUE
"1383-VEN-BRA-39345",2007-09-20,2005,"Brazil","Hugo Chavez3",1.25,2007-01-01,2011-01-01,2.55999994277954,"Luiz Inacio Lula da Silva2","Izquierda","Izquierda",TRUE
"1383-VEN-BRA-39533",2008-03-26,2005,"Brazil","Hugo Chavez3",1.25,2007-01-01,2011-01-01,2.55999994277954,"Luiz Inacio Lula da Silva2","Izquierda","Izquierda",TRUE
"1383-VEN-BRA-39959",2009-05-26,2005,"Brazil","Hugo Chavez3",1.25,2007-01-01,2011-01-01,2.55999994277954,"Luiz Inacio Lula da Silva2","Izquierda","Izquierda",TRUE
"1383-VEN-BRA-40296",2010-04-28,2010,"Brazil","Hugo Chavez3",1.25,2007-01-01,2011-01-01,2.55999994277954,"Luiz Inacio Lula da Silva2","Izquierda","Izquierda",TRUE
"1383-VEN-BRA-40700",2011-06-06,2010,"Brazil","Hugo Chavez3",1.25,2011-01-01,2015-01-01,3,"Dilma Rousseff","Izquierda","Centro",FALSE
"2179-VEN-BRA-41403",2013-05-09,2010,"Brazil","Nicolas Maduro Moros",1.37999999523163,2011-01-01,2015-01-01,3,"Dilma Rousseff","Izquierda","Centro",FALSE
"1383-VEN-CHL-38787",2006-03-11,2005,"Chile","Hugo Chavez2",1.62999999523163,2006-03-11,2010-03-11,2.85999989509583,"Veronica Michelle Bachelet Jeria","Izquierda","Izquierda",TRUE
"898-VEN-COL-34948",1995-09-06,1995,"Colombia","Rafael Antonio Caldera Rodriguez",4.13000011444092,1994-08-07,1998-08-07,4.1399998664856,"Ernesto Samper Pizano","Centro","Centro",TRUE
"1383-VEN-COL-37015",2001-05-04,2000,"Colombia","Hugo Chavez2",1.62999999523163,1998-08-07,2002-08-07,6,"Andres Pastrana Arango","Izquierda","Derecha",FALSE
"1383-VEN-COL-37475",2002-08-07,2000,"Colombia","Hugo Chavez2",1.62999999523163,2002-08-07,2006-08-07,6.8600001335144,"Alvaro Uribe Velez1","Izquierda","Derecha",FALSE
"1383-VEN-COL-37573",2002-11-13,2000,"Colombia","Hugo Chavez2",1.62999999523163,2002-08-07,2006-08-07,6.8600001335144,"Alvaro Uribe Velez1","Izquierda","Derecha",FALSE
